time,signal
0.0,2.9411764701641904e-05
2.0833333333333333e-05,0.130555352306573
4.1666666666666665e-05,0.25884745457369684
6.25e-05,0.3827106051269921
8.333333333333333e-05,0.5000254711191386
0.00010416666666666667,0.6087847626671854
0.000125,0.7071275781389725
0.00014583333333333335,0.7933712446959986
0.00016666666666666666,0.866040109292211
0.0001875,0.9238907875067528
0.00020833333333333335,0.9659334381961352
0.00022916666666666666,0.9914486999506378
0.00025,0.9999999995674741
0.0002708333333333333,0.9914410219393318
0.0002916666666666667,0.9659182135464255
0.0003125,0.9238682767166171
0.0003333333333333333,0.8660106975275095
0.0003541666666666667,0.7933354352001798
0.000375,0.7070859836224384
0.0003958333333333333,0.6087380948236457
0.0004166666666666667,0.4999745284483352
0.0004375,0.3826562592721464
0.0004583333333333333,0.25879063540745295
0.00047916666666666664,0.13049703202061813
0.0005,-2.9411764701581507e-05
0.0005208333333333333,-0.13055535230657325
0.0005416666666666666,-0.25884745457369696
0.0005625,-0.38271060512699207
0.0005833333333333334,-0.5000254711191386
0.0006041666666666667,-0.6087847626671855
0.000625,-0.7071275781389723
0.0006458333333333333,-0.7933712446959983
0.0006666666666666666,-0.8660401092922105
0.0006875,-0.9238907875067528
0.0007083333333333334,-0.9659334381961351
0.0007291666666666667,-0.9914486999506377
0.00075,-0.9999999995674741
0.0007708333333333333,-0.9914410219393319
0.0007916666666666666,-0.9659182135464257
0.0008125,-0.9238682767166173
0.0008333333333333334,-0.8660106975275095
0.0008541666666666667,-0.7933354352001807
0.000875,-0.7070859836224387
0.0008958333333333333,-0.6087380948236462
0.0009166666666666666,-0.499974528448336
0.0009375,-0.3826562592721465
0.0009583333333333333,-0.25879063540745306
0.0009791666666666666,-0.13049703202061871
0.001,2.9411764701014953e-05
0.0010208333333333332,0.13055535230657223
0.0010416666666666667,0.25884745457369684
0.0010625,0.3827106051269912
0.0010833333333333333,0.5000254711191385
0.0011041666666666667,0.6087847626671851
0.001125,0.7071275781389722
0.0011458333333333333,0.7933712446959982
0.0011666666666666668,0.8660401092922105
0.0011875,0.9238907875067524
0.0012083333333333334,0.9659334381961351
0.0012291666666666666,0.9914486999506377
0.00125,0.9999999995674741
0.0012708333333333332,0.9914410219393319
0.0012916666666666667,0.9659182135464257
0.0013125,0.9238682767166171
0.0013333333333333333,0.86601069752751
0.0013541666666666667,0.7933354352001802
0.001375,0.7070859836224381
0.0013958333333333333,0.6087380948236463
0.0014166666666666668,0.49997452844833534
0.0014375,0.38265625927214747
0.0014583333333333334,0.25879063540745323
0.0014791666666666666,0.13049703202061796
0.0015,-2.9411764700892486e-05
0.0015208333333333332,-0.13055535230657123
0.0015416666666666667,-0.25884745457369585
0.0015625,-0.38271060512699184
0.0015833333333333333,-0.5000254711191376
0.0016041666666666667,-0.608784762667185
0.001625,-0.7071275781389714
0.0016458333333333333,-0.7933712446959982
0.0016666666666666668,-0.8660401092922109
0.0016875,-0.9238907875067524
0.0017083333333333334,-0.9659334381961345
0.0017291666666666666,-0.9914486999506378
0.00175,-0.9999999995674741
0.0017708333333333332,-0.991441021939332
0.0017916666666666667,-0.9659182135464257
0.0018125,-0.9238682767166178
0.0018333333333333333,-0.8660106975275101
0.0018541666666666667,-0.7933354352001791
0.001875,-0.7070859836224382
0.0018958333333333334,-0.6087380948236464
0.0019166666666666666,-0.49997452844833545
0.0019375,-0.38265625927214925
0.001958333333333333,-0.2587906354074533
0.001979166666666667,-0.13049703202061985
0.002,2.9411764700770022e-05
0.0020208333333333332,0.1305553523065711
0.0020416666666666665,0.25884745457369573
0.0020625,0.38271060512699334
0.0020833333333333333,0.5000254711191391
0.0021041666666666665,0.6087847626671863
0.002125,0.7071275781389714
0.0021458333333333334,0.793371244695997
0.0021666666666666666,0.8660401092922109
0.0021875,0.923890787506753
0.0022083333333333334,0.965933438196135
0.0022291666666666666,0.9914486999506378
0.00225,0.9999999995674741
0.0022708333333333335,0.9914410219393318
0.0022916666666666667,0.9659182135464257
0.0023125,0.9238682767166178
0.0023333333333333335,0.8660106975275101
0.0023541666666666667,0.7933354352001813
0.002375,0.7070859836224397
0.002395833333333333,0.6087380948236452
0.002416666666666667,0.4999745284483357
0.0024375,0.382656259272146
0.002458333333333333,0.2587906354074534
0.002479166666666667,0.1304970320206217
0.0025,-2.94117646988712e-05
0.0025208333333333333,-0.13055535230657275
0.0025416666666666665,-0.2588474545736956
0.0025625,-0.3827106051269916
0.0025833333333333333,-0.5000254711191389
0.0026041666666666665,-0.6087847626671861
0.002625,-0.7071275781389739
0.0026458333333333334,-0.7933712446960002
0.0026666666666666666,-0.8660401092922108
0.0026875,-0.9238907875067529
0.0027083333333333334,-0.9659334381961354
0.0027291666666666666,-0.991448699950638
0.00275,-0.9999999995674741
0.0027708333333333335,-0.9914410219393318
0.0027916666666666667,-0.9659182135464254
0.0028125,-0.9238682767166165
0.0028333333333333335,-0.8660106975275084
0.0028541666666666667,-0.7933354352001804
0.002875,-0.7070859836224385
0.002895833333333333,-0.6087380948236453
0.002916666666666667,-0.49997452844833423
0.0029375,-0.3826562592721478
0.002958333333333333,-0.2587906354074501
0.002979166666666667,-0.1304970320206148
0.003,2.941176470230145e-05
0.0030208333333333333,0.1305553523065744
0.0030416666666666665,0.2588474545736955
0.0030625,0.3827106051269915
0.0030833333333333333,0.5000254711191388
0.0031041666666666665,0.6087847626671861
0.003125,0.7071275781389739
0.0031458333333333334,0.793371244695998
0.0031666666666666666,0.8660401092922108
0.0031875,0.9238907875067542
0.0032083333333333334,0.9659334381961354
