time,signal
0.0,-1.800951175216696e-21
2.0833333333333333e-05,0.13052619222005157
4.1666666666666665e-05,0.25881904510252074
6.25e-05,0.3826834323650898
8.333333333333333e-05,0.49999999999999994
0.00010416666666666667,0.6087614290087207
0.000125,0.7071067811865475
0.00014583333333333335,0.793353340291235
0.00016666666666666666,0.8660254037844386
0.0001875,0.9238795325112867
0.00020833333333333335,0.9659258262890683
0.00022916666666666666,0.9914448613738104
0.00025,1.0
0.0002708333333333333,0.9914448613738104
0.0002916666666666667,0.9659258262890683
0.0003125,0.9238795325112868
0.0003333333333333333,0.8660254037844388
0.0003541666666666667,0.7933533402912352
0.000375,0.7071067811865476
0.0003958333333333333,0.6087614290087209
0.0004166666666666667,0.49999999999999994
0.0004375,0.38268343236508984
0.0004583333333333333,0.258819045102521
0.00047916666666666664,0.13052619222005155
0.0005,1.2246467991473532e-16
0.0005208333333333333,-0.13052619222005177
0.0005416666666666666,-0.2588190451025208
0.0005625,-0.38268343236508967
0.0005833333333333334,-0.4999999999999998
0.0006041666666666667,-0.6087614290087207
0.000625,-0.7071067811865471
0.0006458333333333333,-0.7933533402912349
0.0006666666666666666,-0.8660254037844384
0.0006875,-0.9238795325112868
0.0007083333333333334,-0.9659258262890683
0.0007291666666666667,-0.9914448613738104
0.00075,-1.0
0.0007708333333333333,-0.9914448613738105
0.0007916666666666666,-0.9659258262890684
0.0008125,-0.923879532511287
0.0008333333333333334,-0.8660254037844386
0.0008541666666666667,-0.7933533402912357
0.000875,-0.7071067811865477
0.0008958333333333333,-0.6087614290087209
0.0009166666666666666,-0.5000000000000004
0.0009375,-0.38268343236508956
0.0009583333333333333,-0.2588190451025207
0.0009791666666666666,-0.13052619222005168
0.001,-2.4492935982947064e-16
0.0010208333333333332,0.13052619222005118
0.0010416666666666667,0.25881904510252113
0.0010625,0.3826834323650891
0.0010833333333333333,0.5
0.0011041666666666667,0.6087614290087205
0.001125,0.7071067811865474
0.0011458333333333333,0.7933533402912349
0.0011666666666666668,0.8660254037844384
0.0011875,0.9238795325112865
0.0012083333333333334,0.9659258262890683
0.0012291666666666666,0.9914448613738104
0.00125,1.0
0.0012708333333333332,0.9914448613738105
0.0012916666666666667,0.9659258262890684
0.0013125,0.9238795325112867
0.0013333333333333333,0.8660254037844392
0.0013541666666666667,0.7933533402912353
0.001375,0.7071067811865471
0.0013958333333333333,0.608761429008721
0.0014166666666666668,0.4999999999999998
0.0014375,0.3826834323650905
0.0014583333333333334,0.25881904510252085
0.0014791666666666666,0.1305261922200509
0.0015,3.6739403974420594e-16
0.0015208333333333332,-0.1305261922200502
0.0015416666666666667,-0.2588190451025201
0.0015625,-0.38268343236508984
0.0015833333333333333,-0.49999999999999917
0.0016041666666666667,-0.6087614290087204
0.001625,-0.7071067811865467
0.0016458333333333333,-0.7933533402912348
0.0016666666666666668,-0.8660254037844387
0.0016875,-0.9238795325112864
0.0017083333333333334,-0.9659258262890678
0.0017291666666666666,-0.9914448613738105
0.00175,-1.0
0.0017708333333333332,-0.9914448613738106
0.0017916666666666667,-0.9659258262890684
0.0018125,-0.9238795325112874
0.0018333333333333333,-0.8660254037844392
0.0018541666666666667,-0.7933533402912343
0.001875,-0.7071067811865472
0.0018958333333333334,-0.6087614290087211
0.0019166666666666666,-0.49999999999999983
0.0019375,-0.3826834323650923
0.001958333333333333,-0.25881904510252096
0.001979166666666667,-0.13052619222005282
0.002,-4.898587196589413e-16
0.0020208333333333332,0.13052619222005007
0.0020416666666666665,0.25881904510251996
0.0020625,0.38268343236509134
0.0020833333333333333,0.5000000000000007
0.0021041666666666665,0.6087614290087218
0.002125,0.7071067811865466
0.0021458333333333334,0.7933533402912337
0.0021666666666666666,0.8660254037844387
0.0021875,0.9238795325112871
0.0022083333333333334,0.9659258262890682
0.0022291666666666666,0.9914448613738105
0.00225,1.0
0.0022708333333333335,0.9914448613738104
0.0022916666666666667,0.9659258262890685
0.0023125,0.9238795325112875
0.0023333333333333335,0.8660254037844393
0.0023541666666666667,0.7933533402912365
0.002375,0.7071067811865486
0.002395833333333333,0.6087614290087199
0.002416666666666667,0.5
0.0024375,0.3826834323650891
0.002458333333333333,0.2588190451025211
0.002479166666666667,0.13052619222005468
0.0025,2.388680238973927e-15
0.0025208333333333333,-0.1305261922200517
0.0025416666666666665,-0.25881904510251985
0.0025625,-0.38268343236508795
0.0025833333333333333,-0.4999999999999989
0.0026041666666666665,-0.6087614290087202
0.002625,-0.7071067811865477
0.0026458333333333334,-0.7933533402912357
0.0026666666666666666,-0.8660254037844377
0.0026875,-0.9238795325112863
0.0027083333333333334,-0.9659258262890682
0.0027291666666666666,-0.9914448613738105
0.00275,-1.0
0.0027708333333333335,-0.9914448613738106
0.0027916666666666667,-0.9659258262890685
0.0028125,-0.9238795325112868
0.0028333333333333335,-0.8660254037844384
0.0028541666666666667,-0.7933533402912365
